title,date,specimenId,species,sex,abdomenStatus,morphSpecies,morphSex,morphAbdomenStatus,morphNotes,country,district,site,speciesArray,speciesScore,abdomenArray,abdomenScore,abdomen2Array,abdomen2Score,sexArray,sexScore,speciesModel,sexModel,abdomenStatusModel,abdomenStatus2Model,appVersion,yolovCoordinates,fullImage,image,yolovConfidenceLevel,imageZoomed,status,latitude,longitude,cityName,deviceInUse,phoneInUse,deviceId,localId,collectionMethod,createdAt,hardware,isCompleted,name,notes,updatedAt,specimenIdDup
Gulu-02,06/01/2023,JOG009_01,Anopheles other,Female,UF - Unfed,Anopheles funestus,Female,,,Uganda,gulu,paicho,"[0.3201203,0.12653407,0.40675747,0.105406314,0.041181937]",0.40675747,"[0.7663407,0.2336593]",0.7663407,[],,"[0.95142657,0.0485734]",0.95142657,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"336, 1051 - 2396, 2838",http://137.184.182.201:5005/images/session/fullImage-2023-01-06-12-41-43.086-full459d004632e3d0c1-2-25.jpg,http://137.184.182.201:5005/images/session/image-2023-01-06-12-41-34.963-459d004632e3d0c1-2-25.jpg,0.85,Yes,Fresh,,,,,,459d004632e3d0c1:8f3d597e-436a-49d6-b677-62320d511eed,2:25,CDC Light Trap,2023-01-06T12:41:55.116Z,VectorCam V2,False,Jovan,,2023-01-06T12:41:55.116Z,Gulu-02&&06-01-2023&&JOG009_01
Gulu-02,06/01/2023,DG025_01,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,Female,,,Uganda,gulu,paicho,"[0.24424025,0.3413205,0.2688406,0.068604104,0.07699449]",0.3413205,"[0.831035,0.16896494]",0.831035,[],,"[0.57166713,0.42833284]",0.57166713,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"725, 848 - 2151, 2300",http://137.184.182.201:5005/images/session/fullImage-2023-01-06-12-42-08.164-full459d004632e3d0c1-2-52.jpg,http://137.184.182.201:5005/images/session/image-2023-01-06-12-41-55.456-459d004632e3d0c1-2-52.jpg,0.91,Yes,Fresh,,,,,,459d004632e3d0c1:8f3d597e-436a-49d6-b677-62320d511eed,2:52,CDC Light Trap,2023-01-06T12:42:33.516Z,VectorCam V2,False,Jovan,,2023-01-06T12:42:33.516Z,Gulu-02&&06-01-2023&&DG025_01
GULU 02,06/01/2023,KG019_01,Anopheles funestus,Female,UF - Unfed,Anopheles funestus,Female,,,Uganda,GULU,Paicho,"[0.44738373,0.30319127,0.18944703,0.03531553,0.024662394]",0.44738373,"[0.65135264,0.3486473]",0.65135264,[],,"[0.83511364,0.16488636]",0.83511364,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"19, 641 - 2448, 2832",http://137.184.182.201:5005/images/session/fullImage-2023-01-06-12-52-08.023-full33dd2ef449f3b50c-4-129.jpg,http://137.184.182.201:5005/images/session/image-2023-01-06-12-52-01.705-33dd2ef449f3b50c-4-129.jpg,0.81,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,4:129,CDC Light Trap,2023-01-06T12:52:16.433Z,VectorCam V2,False,Kigongo,,2023-01-06T12:52:16.433Z,GULU02&&06-01-2023&&KG019_01
GULU 02,06/01/2023,KG018,Anopheles gambiae,Female,FF - Fully Fed,Anopheles funestus,Female,FF - Fully Fed,,Uganda,GULU,Paicho,"[0.12544401,0.75594026,0.065467596,0.038530998,0.014617125]",0.75594026,"[0.30601835,0.69398165]",0.69398165,"[0.97355527,0.026444737]",0.97355527,"[0.99716115,0.002838921]",0.99716115,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"243, 712 - 2153, 2773",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-14-34-12.313-full33dd2ef449f3b50c-4-125.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-11.648-33dd2ef449f3b50c-4-125.jpg,0.77,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,4:125,CDC Light Trap,2023-01-06T12:52:36.076Z,VectorCam V2,False,Kigongo,,2023-01-07T14:34:14.340Z,GULU02&&06-01-2023&&KG018
GULU 02,06/01/2023,KG018_02,Anopheles funestus,Female,UF - Unfed,Anopheles funestus,Female,FF - Fully Fed,,Uganda,GULU,Paicho,"[0.49539506,0.31306687,0.11573557,0.060649697,0.015152775]",0.49539506,"[0.7868649,0.21313518]",0.7868649,[],,"[0.9742211,0.025778858]",0.9742211,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"555, 1246 - 1760, 2307",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-14-34-15.240-full33dd2ef449f3b50c-4-127.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-15.099-33dd2ef449f3b50c-4-127.jpg,0.63,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,4:127,CDC Light Trap,2023-01-06T12:52:36.085Z,VectorCam V2,False,Kigongo,,2023-01-07T14:34:18.282Z,GULU02&&06-01-2023&&KG018_02
GULU 02,06/01/2023,KG019,Anopheles funestus,Female,UF - Unfed,Anopheles funestus,Female,,,Uganda,GULU,Paicho,"[0.44974488,0.115375124,0.35499957,0.057372402,0.02250806]",0.44974488,"[0.8662676,0.13373241]",0.8662676,[],,"[0.99804175,0.0019582708]",0.99804175,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"517, 550 - 2025, 2356",http://137.184.182.201:5005/images/session/fullImage-2023-01-06-12-52-20.073-full33dd2ef449f3b50c-4-128.jpg,http://137.184.182.201:5005/images/session/image-2023-01-06-12-52-02.974-33dd2ef449f3b50c-4-128.jpg,0.89,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,4:128,CDC Light Trap,2023-01-06T12:52:36.474Z,VectorCam V2,False,Kigongo,,2023-01-06T12:52:36.474Z,GULU02&&06-01-2023&&KG019
GULU 02,06/01/2023,KG021_01,Anopheles other,Female,UF - Unfed,Anopheles funestus,Female,,,Uganda,GULU,Paicho,"[0.34582284,0.12559775,0.45515972,0.04568965,0.02773007]",0.45515972,"[0.7376379,0.26236212]",0.7376379,[],,"[0.72864836,0.2713516]",0.72864836,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"505, 877 - 2411, 2628",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-14-34-21.283-full33dd2ef449f3b50c-4-135.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-19.838-33dd2ef449f3b50c-4-135.jpg,0.83,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,4:135,CDC Light Trap,2023-01-06T12:53:03.690Z,VectorCam V2,False,Kigongo,,2023-01-07T14:34:22.935Z,GULU02&&06-01-2023&&KG021_01
GULU 02,06/01/2023,KG021,Anopheles other,Male,UF - Unfed,Anopheles funestus,Female,,,Uganda,GULU,Paicho,"[0.2469192,0.13265644,0.5085536,0.07169846,0.040172327]",0.5085536,"[0.680674,0.319326]",0.680674,[],,"[0.08579198,0.914208]",0.914208,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"715, 65 - 2044, 2270",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-14-34-19.685-full33dd2ef449f3b50c-4-134.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-19.305-33dd2ef449f3b50c-4-134.jpg,0.84,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,4:134,CDC Light Trap,2023-01-06T12:53:04.927Z,VectorCam V2,False,Kigongo,,2023-01-07T14:34:22.569Z,GULU02&&06-01-2023&&KG021
GULU 02,06/01/2023,JA033,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,Female,,,Uganda,GULU,Paicho,"[0.098034576,0.72028327,0.10240577,0.01894147,0.06033501]",0.72028327,"[0.87254,0.12745999]",0.87254,[],,"[0.97120047,0.028799498]",0.97120047,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"-1, 510 - 1884, 2831",http://137.184.182.201:5005/images/session/fullImage-2023-01-06-12-53-12.647-full33dd2ef449f3b50c-4-143.jpg,http://137.184.182.201:5005/images/session/image-2023-01-06-12-53-05.572-33dd2ef449f3b50c-4-143.jpg,0.79,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,4:143,CDC Light Trap,2023-01-06T12:53:25.945Z,VectorCam V2,False,Kigongo,,2023-01-06T12:53:25.945Z,GULU02&&06-01-2023&&JA033
GULU 02,06/01/2023,JA032_01,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,Female,,,Uganda,GULU,Paicho,"[0.04594928,0.7799259,0.08716839,0.022215573,0.06474101]",0.7799259,"[0.89121896,0.108781114]",0.89121896,[],,"[0.9985316,0.0014683476]",0.9985316,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"11, -15 - 2475, 3069",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-14-34-25.632-full33dd2ef449f3b50c-4-141.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-24.065-33dd2ef449f3b50c-4-141.jpg,0.89,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,4:141,CDC Light Trap,2023-01-06T12:54:31.772Z,VectorCam V2,False,Kigongo,,2023-01-07T14:34:28.102Z,GULU02&&06-01-2023&&JA032_01
GULU 02,06/01/2023,JA032,Anopheles gambiae,Male,UF - Unfed,Anopheles funestus,Female,,,Uganda,GULU,Paicho,"[0.13665053,0.43055326,0.2748944,0.057992388,0.099909484]",0.43055326,"[0.8798262,0.1201738]",0.8798262,[],,"[0.44376346,0.5562365]",0.5562365,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"-13, 532 - 1996, 2650",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-14-34-25.703-full33dd2ef449f3b50c-4-140.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-14-34-23.934-33dd2ef449f3b50c-4-140.jpg,0.4,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,4:140,CDC Light Trap,2023-01-06T12:54:31.865Z,VectorCam V2,False,Kigongo,,2023-01-07T14:34:27.761Z,GULU02&&06-01-2023&&JA032
LIRA 01,07/01/2023,KL001,Anopheles other,Female,FF - Fully Fed,Anopheles funestus,Female,G - Gravid,,Uganda,LIRA,AMUCA,"[0.25906166,0.14673524,0.3625169,0.18907085,0.042615335]",0.3625169,"[0.29958937,0.7004106]",0.7004106,"[0.90646625,0.0935338]",0.90646625,"[0.99557954,0.0044204365]",0.99557954,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"22, 1153 - 1783, 2430",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-13-34-04.410-full33dd2ef449f3b50c-6-174.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-13-33-44.589-33dd2ef449f3b50c-6-174.jpg,0.76,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,6:174,Pyrethroid Spray Catch (PSC),2023-01-07T12:52:55.553Z,VectorCam V2,False,Kigongo,,2023-01-07T13:34:22.712Z,LIRA01&&07-01-2023&&KL001
lira01,07/01/2023,JAL034_01,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,Female,,,Uganda,lira,Amuca,"[0.10475205,0.71510935,0.0648553,0.06541362,0.049869716]",0.71510935,"[0.59716433,0.40283567]",0.59716433,[],,"[0.9999789,0.000021148131]",0.9999789,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"-42, 906 - 2138, 2341",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-12-53-06.346-full459d004632e3d0c1-3-124.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-12-52-58.562-459d004632e3d0c1-3-124.jpg,0.79,Yes,Fresh,,,,,,459d004632e3d0c1:8f3d597e-436a-49d6-b677-62320d511eed,3:124,Pyrethroid Spray Catch (PSC),2023-01-07T12:53:37.785Z,VectorCam V2,False,James,,2023-01-07T12:53:37.785Z,lira01&&07-01-2023&&JAL034_01
LIRA 01,07/01/2023,KL024,Anopheles gambiae,Female,G - Gravid,Anopheles funestus,Female,,,Uganda,LIRA,AMUCA,"[0.33258379,0.40849012,0.21311332,0.020034885,0.025777798]",0.40849012,"[0.4122962,0.5877038]",0.5877038,"[0.29057083,0.7094292]",0.7094292,"[0.97410583,0.025894199]",0.97410583,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"65, 929 - 1824, 2389",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-14-21-10.881-full33dd2ef449f3b50c-6-243.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-14-20-58.702-33dd2ef449f3b50c-6-243.jpg,0.91,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,6:243,Pyrethroid Spray Catch (PSC),2023-01-07T12:56:05.459Z,VectorCam V2,False,Kigongo,,2023-01-07T14:21:21.362Z,LIRA01&&07-01-2023&&KL024
Lira-01,07/01/2023,JAL010,Anopheles funestus,Male,UF - Unfed,Anopheles funestus,Male,,,Uganda,lira,amuca,"[0.35924903,0.31289512,0.1580566,0.13459945,0.035199843]",0.35924903,"[0.7915605,0.20843957]",0.7915605,[],,"[9.0123905e-8,0.9999999]",0.9999999,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"33, -35 - 2318, 2878",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-13-00-53.680-fullf67276ffbafcaa8b-2-43.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-13-00-21.843-f67276ffbafcaa8b-2-43.jpg,0.85,Yes,Fresh,,,,,,f67276ffbafcaa8b:bd016801-e348-43b1-9994-520bcd10259e,2:43,Human Landing Catch (HLC),2023-01-07T13:00:59.267Z,VectorCam V2,False,James,,2023-01-07T13:00:59.267Z,Lira-01&&07-01-2023&&JAL010
LIRA 01,07/01/2023,KL001_02,Anopheles gambiae,Female,FF - Fully Fed,Anopheles funestus,Female,G - Gravid,,Uganda,LIRA,AMUCA,"[0.1254598,0.53543234,0.2451698,0.061352033,0.03258607]",0.53543234,"[0.030687587,0.9693124]",0.9693124,"[0.9431745,0.05682549]",0.9431745,"[0.99682534,0.0031747136]",0.99682534,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"100, 895 - 1931, 2847",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-13-34-11.069-full33dd2ef449f3b50c-6-176.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-13-33-44.297-33dd2ef449f3b50c-6-176.jpg,0.95,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,6:176,Pyrethroid Spray Catch (PSC),2023-01-07T13:34:24.544Z,VectorCam V2,False,Kigongo,,2023-01-07T13:34:24.544Z,LIRA01&&07-01-2023&&KL001_02
LIRA 01,07/01/2023,KL012_01,Anopheles funestus,Female,G - Gravid,Anopheles funestus,Female,,,Uganda,LIRA,AMUCA,"[0.50428176,0.18540508,0.18629567,0.065382026,0.058635414]",0.50428176,"[0.15917435,0.8408256]",0.8408256,"[0.4959696,0.50403047]",0.50403047,"[0.995439,0.0045609907]",0.995439,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"573, 841 - 2440, 2462",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-13-35-20.917-full33dd2ef449f3b50c-6-208.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-13-35-03.080-33dd2ef449f3b50c-6-208.jpg,0.89,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,6:208,Pyrethroid Spray Catch (PSC),2023-01-07T13:35:42.433Z,VectorCam V2,False,Kigongo,,2023-01-07T13:35:42.433Z,LIRA01&&07-01-2023&&KL012_01
LIRA 01,07/01/2023,KL013,Culex,Female,FF - Fully Fed,Anopheles funestus,Female,G - Gravid,,Uganda,LIRA,AMUCA,"[0.041723464,0.042386826,0.06379458,0.81259865,0.039496418]",0.81259865,"[0.057261918,0.9427381]",0.9427381,"[0.50184166,0.49815828]",0.50184166,"[0.79835117,0.20164886]",0.79835117,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"449, 861 - 1881, 2299",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-13-35-19.420-full33dd2ef449f3b50c-6-210.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-13-35-03.224-33dd2ef449f3b50c-6-210.jpg,0.95,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,6:210,Pyrethroid Spray Catch (PSC),2023-01-07T13:35:45.054Z,VectorCam V2,False,Kigongo,,2023-01-07T13:35:45.054Z,LIRA01&&07-01-2023&&KL013
LIRA 01,07/01/2023,KL018_01,Anopheles other,Female,UF - Unfed,Anopheles funestus,Female,G - Gravid,,Uganda,LIRA,AMUCA,"[0.17299052,0.24002126,0.4215054,0.10965574,0.05582709]",0.4215054,"[0.8432755,0.15672444]",0.8432755,[],,"[0.7448375,0.2551625]",0.7448375,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"674, 1054 - 2176, 2617",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-13-36-08.626-full33dd2ef449f3b50c-6-226.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-13-35-48.180-33dd2ef449f3b50c-6-226.jpg,0.94,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,6:226,Pyrethroid Spray Catch (PSC),2023-01-07T13:36:19.525Z,VectorCam V2,False,Kigongo,,2023-01-07T13:36:19.525Z,LIRA01&&07-01-2023&&KL018_01
LIRA 01,07/01/2023,KL017_02,Anopheles other,Female,UF - Unfed,Anopheles funestus,Female,G - Gravid,,Uganda,LIRA,AMUCA,"[0.15232095,0.26838508,0.42772636,0.12019014,0.03137749]",0.42772636,"[0.7057428,0.29425728]",0.7057428,[],,"[0.97893816,0.021061823]",0.97893816,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"-35, 178 - 2083, 2461",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-13-36-15.354-full33dd2ef449f3b50c-6-224.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-13-35-47.764-33dd2ef449f3b50c-6-224.jpg,0.91,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,6:224,Pyrethroid Spray Catch (PSC),2023-01-07T13:36:28.844Z,VectorCam V2,False,Kigongo,,2023-01-07T13:36:28.844Z,LIRA01&&07-01-2023&&KL017_02
LIRA 01,07/01/2023,KL021_02,Culex,Female,FF - Fully Fed,Anopheles funestus,Female,G - Gravid,,Uganda,LIRA,AMUCA,"[0.26856035,0.1540776,0.16400835,0.34372395,0.06962968]",0.34372395,"[0.3649275,0.6350725]",0.6350725,"[0.69377106,0.3062289]",0.69377106,"[0.93187094,0.06812907]",0.93187094,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"609, 960 - 1597, 2190",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-13-36-22.631-full33dd2ef449f3b50c-6-236.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-13-36-21.567-33dd2ef449f3b50c-6-236.jpg,0.89,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,6:236,Pyrethroid Spray Catch (PSC),2023-01-07T13:36:29.105Z,VectorCam V2,False,Kigongo,,2023-01-07T13:36:29.105Z,LIRA01&&07-01-2023&&KL021_02
LIRA 01,07/01/2023,KL023,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,Female,G - Gravid,,Uganda,LIRA,AMUCA,"[0.17974474,0.4003149,0.24674182,0.10626922,0.066929355]",0.4003149,"[0.84324527,0.15675479]",0.84324527,[],,"[0.8071324,0.19286756]",0.8071324,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"432, 882 - 2056, 2804",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-13-36-34.791-full33dd2ef449f3b50c-6-240.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-13-36-31.499-33dd2ef449f3b50c-6-240.jpg,0.89,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,6:240,Pyrethroid Spray Catch (PSC),2023-01-07T13:36:45.797Z,VectorCam V2,False,Kigongo,,2023-01-07T13:36:45.797Z,LIRA01&&07-01-2023&&KL023
LIRA 01,07/01/2023,KL022_02,Anopheles gambiae,Male,UF - Unfed,Anopheles funestus,Female,G - Gravid,,Uganda,LIRA,AMUCA,"[0.27660367,0.3958099,0.2165861,0.07119995,0.039800357]",0.3958099,"[0.50904894,0.49095106]",0.50904894,[],,"[0.3460327,0.6539674]",0.6539674,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"371, 658 - 2440, 2673",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-13-36-46.553-full33dd2ef449f3b50c-6-239.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-13-36-30.049-33dd2ef449f3b50c-6-239.jpg,0.78,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,6:239,Pyrethroid Spray Catch (PSC),2023-01-07T13:36:57.324Z,VectorCam V2,False,Kigongo,,2023-01-07T13:36:57.324Z,LIRA01&&07-01-2023&&KL022_02
LIRA 01,07/01/2023,KL024_02,Anopheles funestus,Male,G - Gravid,Anopheles funestus,Female,,,Uganda,LIRA,AMUCA,"[0.4999771,0.25506464,0.17533855,0.033391017,0.036228653]",0.4999771,"[0.44079858,0.5592014]",0.5592014,"[0.21356937,0.78643066]",0.78643066,"[0.44258243,0.5574176]",0.5574176,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"377, 916 - 1833, 2583",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-13-36-57.294-full33dd2ef449f3b50c-6-245.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-13-36-50.364-33dd2ef449f3b50c-6-245.jpg,0.92,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,6:245,Pyrethroid Spray Catch (PSC),2023-01-07T13:36:58.454Z,VectorCam V2,False,Kigongo,,2023-01-07T13:36:58.454Z,LIRA01&&07-01-2023&&KL024_02
LIRA 01,07/01/2023,KL029_01,Anopheles gambiae,Male,UF - Unfed,Anopheles funestus,Female,G - Gravid,,Uganda,LIRA,AMUCA,"[0.17427468,0.49882355,0.23224217,0.030863252,0.063796274]",0.49882355,"[0.84844327,0.15155676]",0.84844327,[],,"[0.49968606,0.50031394]",0.50031394,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"-14, 993 - 2093, 3247",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-14-04-55.410-full33dd2ef449f3b50c-6-259.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-14-04-31.032-33dd2ef449f3b50c-6-259.jpg,0.89,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,6:259,Pyrethroid Spray Catch (PSC),2023-01-07T14:05:10.514Z,VectorCam V2,False,Kigongo,,2023-01-07T14:05:10.514Z,LIRA01&&07-01-2023&&KL029_01
LIRA 01,07/01/2023,KL018,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,Female,G - Gravid,,Uganda,LIRA,AMUCA,"[0.14332756,0.6213824,0.14994548,0.048900254,0.03644425]",0.6213824,"[0.6692827,0.3307173]",0.6692827,[],,"[0.9515319,0.048468135]",0.9515319,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"518, 801 - 1894, 2358",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-14-20-12.567-full33dd2ef449f3b50c-6-225.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-14-19-56.268-33dd2ef449f3b50c-6-225.jpg,0.92,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,6:225,Pyrethroid Spray Catch (PSC),2023-01-07T14:20:38.591Z,VectorCam V2,False,Kigongo,,2023-01-07T14:20:38.591Z,LIRA01&&07-01-2023&&KL018
LIRA 01,07/01/2023,KL019_02,Anopheles gambiae,Female,UF - Unfed,Anopheles funestus,Female,G - Gravid,,Uganda,LIRA,AMUCA,"[0.19659375,0.4222495,0.23708297,0.12031315,0.023760585]",0.4222495,"[0.835959,0.164041]",0.835959,[],,"[0.98967,0.010329975]",0.98967,species_12_06_2022.ptl,sex_12_02_2022.ptl,abdomen_stage1_12_02_2022.ptl,abdomen_stage2_12_02_2022.ptl,2.0.4,"575, 59 - 2175, 2621",http://137.184.182.201:5005/images/session/fullImage-2023-01-07-14-20-52.939-full33dd2ef449f3b50c-6-230.jpg,http://137.184.182.201:5005/images/session/image-2023-01-07-14-20-31.355-33dd2ef449f3b50c-6-230.jpg,0.87,Yes,Fresh,,,,,,33dd2ef449f3b50c:2677d139-bacc-4abe-9f2f-d9ed074868cc,6:230,Pyrethroid Spray Catch (PSC),2023-01-07T14:21:04.024Z,VectorCam V2,False,Kigongo,,2023-01-07T14:21:04.024Z,LIRA01&&07-01-2023&&KL019_02
