title,date,specimenId,species,sex,abdomenStatus,morphSpecies,morphSex,morphAbdomenStatus,morphNotes,country,district,site,speciesArray,speciesScore,abdomenArray,abdomenScore,abdomen2Array,abdomen2Score,sexArray,sexScore,speciesModel,sexModel,abdomenStatusModel,abdomenStatus2Model,appVersion,yolovCoordinates,fullImage,image,yolovConfidenceLevel,imageZoomed,status,latitude,longitude,cityName,deviceInUse,phoneInUse,deviceId,localId,collectionMethod,createdAt,hardware,isCompleted,name,notes,updatedAt,specimenIdDup
Parthvi_USA_Maryland_1678735840433,13/03/2023,PM_JHU_220_03,Anopheles funestus,Male,,Anopheles funestus,Male,,,USA,Maryland,Baltimore,"[0.97502965,0.0047746073,0.016616907,0.0016730942,0.0019056991]",0.97502965,[],,[],,"[0.026118271,0.9738817]",0.9738817,species_with_normalization_03_07_23.ptl,sex_with_normalization_03_07_23.ptl,abdomen_with_normalization_03_07_23.ptl,abdomen_stage2_12_02_2022.ptl,2.2.1,"108, 139 - 410, 538",http://137.184.182.201:5005/images/session/fullImage-2023-03-15-16-06-11.896-fullbd66cdc5eec539ec-3-107.jpg,http://137.184.182.201:5005/images/session/image-2023-03-15-16-06-08.789-bd66cdc5eec539ec-3-107.jpg,0.91,Yes,Fresh,39.32655528,-76.62211428,Baltimore,V015,h,bd66cdc5eec539ec:240e2785-234f-4816-98d6-cd514f60791c,0.199305556,Pyrethroid Spray Catch (PSC),2023-03-15T16:06:12.191Z,,False,Parthvi,Test2_Stephensi,2023-03-15T16:06:12.191Z,Parthvi_USA_Maryland_1678735840433&&13-03-2023&&PM_JHU_220_03
Parthvi_USA_Maryland_1678735840433,13/03/2023,PM_JHU_224_03,Anopheles funestus,Male,,Anopheles funestus,Male,,,USA,Maryland,Baltimore,"[0.98126477,0.0072918516,0.0105810715,0.00018905877,0.00067329063]",0.98126477,[],,[],,"[0.30569458,0.6943054]",0.6943054,species_with_normalization_03_07_23.ptl,sex_with_normalization_03_07_23.ptl,abdomen_with_normalization_03_07_23.ptl,abdomen_stage2_12_02_2022.ptl,2.2.1,"74, 135 - 364, 536",http://137.184.182.201:5005/images/session/fullImage-2023-03-15-16-06-12.086-fullbd66cdc5eec539ec-3-119.jpg,http://137.184.182.201:5005/images/session/image-2023-03-15-16-06-08.955-bd66cdc5eec539ec-3-119.jpg,0.94,Yes,Fresh,39.32655528,-76.62211428,Baltimore,V015,h,bd66cdc5eec539ec:240e2785-234f-4816-98d6-cd514f60791c,0.207638889,Pyrethroid Spray Catch (PSC),2023-03-15T16:06:12.373Z,,False,Parthvi,Test2_Stephensi,2023-03-15T16:06:12.373Z,Parthvi_USA_Maryland_1678735840433&&13-03-2023&&PM_JHU_224_03
Parthvi_USA_Maryland_1678735840433,13/03/2023,PM_JHU_243,Anopheles funestus,Male,,Anopheles funestus,Male,,,USA,Maryland,Baltimore,"[0.9883038,0.0023845641,0.007968379,0.00075716747,0.0005859547]",0.9883038,[],,[],,"[0.12565564,0.8743443]",0.8743443,species_with_normalization_03_07_23.ptl,sex_with_normalization_03_07_23.ptl,abdomen_with_normalization_03_07_23.ptl,abdomen_stage2_12_02_2022.ptl,2.2.1,"53, 179 - 466, 531",http://137.184.182.201:5005/images/session/fullImage-2023-03-15-16-06-10.015-fullbd66cdc5eec539ec-3-174.jpg,http://137.184.182.201:5005/images/session/image-2023-03-15-16-06-08.620-bd66cdc5eec539ec-3-174.jpg,0.85,Yes,Fresh,39.32655528,-76.62211428,Baltimore,V015,h,bd66cdc5eec539ec:240e2785-234f-4816-98d6-cd514f60791c,0.245833333,Pyrethroid Spray Catch (PSC),2023-03-15T16:06:12.670Z,,False,Parthvi,Test2_Stephensi,2023-03-15T16:06:12.670Z,Parthvi_USA_Maryland_1678735840433&&13-03-2023&&PM_JHU_243
Parthvi_USA_Maryland_1678735840433,13/03/2023,PM_JHU_217_03,Anopheles funestus,Male,,Anopheles funestus,Male,,,USA,Maryland,Baltimore,"[0.9936748,0.005228461,0.0007686128,0.00006630072,0.0002617225]",0.9936748,[],,[],,"[0.041314323,0.9586857]",0.9586857,species_with_normalization_03_07_23.ptl,sex_with_normalization_03_07_23.ptl,abdomen_with_normalization_03_07_23.ptl,abdomen_stage2_12_02_2022.ptl,2.2.1,"126, 188 - 429, 506",http://137.184.182.201:5005/images/session/fullImage-2023-03-15-16-06-09.255-fullbd66cdc5eec539ec-3-98.jpg,http://137.184.182.201:5005/images/session/image-2023-03-15-16-06-07.448-bd66cdc5eec539ec-3-98.jpg,0.86,Yes,Fresh,39.32655528,-76.62211428,Baltimore,V015,h,bd66cdc5eec539ec:240e2785-234f-4816-98d6-cd514f60791c,0.193055556,Pyrethroid Spray Catch (PSC),2023-03-15T16:06:12.676Z,,False,Parthvi,Test2_Stephensi,2023-03-15T16:06:12.676Z,Parthvi_USA_Maryland_1678735840433&&13-03-2023&&PM_JHU_217_03
Parthvi_USA_Maryland_1678735840433,13/03/2023,PM_JHU_223_02,Anopheles funestus,Male,,Anopheles funestus,Male,,,USA,Maryland,Baltimore,"[0.8463762,0.0048640086,0.14359008,0.0003127691,0.004856965]",0.8463762,[],,[],,"[0.41485375,0.58514625]",0.58514625,species_with_normalization_03_07_23.ptl,sex_with_normalization_03_07_23.ptl,abdomen_with_normalization_03_07_23.ptl,abdomen_stage2_12_02_2022.ptl,2.2.1,"97, 193 - 328, 547",http://137.184.182.201:5005/images/session/fullImage-2023-03-15-16-06-14.427-fullbd66cdc5eec539ec-3-115.jpg,http://137.184.182.201:5005/images/session/image-2023-03-15-16-06-08.883-bd66cdc5eec539ec-3-115.jpg,0.92,Yes,Fresh,39.32655528,-76.62211428,Baltimore,V015,h,bd66cdc5eec539ec:240e2785-234f-4816-98d6-cd514f60791c,0.204861111,Pyrethroid Spray Catch (PSC),2023-03-15T16:06:14.807Z,,False,Parthvi,Test2_Stephensi,2023-03-15T16:06:14.807Z,Parthvi_USA_Maryland_1678735840433&&13-03-2023&&PM_JHU_223_02
Parthvi_USA_Maryland_1678732353598,13/03/2023,PM_JHU_010,Anopheles funestus,Male,,Anopheles funestus,Male,,,USA,Maryland,Baltimore,"[0.96793985,0.01071474,0.016586138,0.0024766417,0.0022826022]",0.96793985,[],,[],,"[0.005217309,0.99478275]",0.99478275,species_with_normalization_03_07_23.ptl,sex_with_normalization_03_07_23.ptl,abdomen_with_normalization_03_07_23.ptl,abdomen_stage2_12_02_2022.ptl,2.2.1,"67, 177 - 463, 608",http://137.184.182.201:5005/images/session/fullImage-2023-03-15-16-06-32.663-fullbd66cdc5eec539ec-2-12.jpg,http://137.184.182.201:5005/images/session/image-2023-03-15-16-06-32.500-bd66cdc5eec539ec-2-12.jpg,0.81,Yes,Fresh,39.32646684,-76.62216486,Baltimore,V015,h,bd66cdc5eec539ec:240e2785-234f-4816-98d6-cd514f60791c,2:12,Pyrethroid Spray Catch (PSC),2023-03-15T16:06:32.756Z,,False,Parthvi,Test Stephensi,2023-03-15T16:06:32.756Z,Parthvi_USA_Maryland_1678732353598&&13-03-2023&&PM_JHU_010
Parthvi_USA_Maryland_1678732353598,13/03/2023,PM_JHU_009,Anopheles funestus,Male,,Anopheles funestus,Male,,,USA,Maryland,Baltimore,"[0.9595204,0.019286294,0.015519885,0.0008392227,0.004834243]",0.9595204,[],,[],,"[0.16450529,0.8354947]",0.8354947,species_with_normalization_03_07_23.ptl,sex_with_normalization_03_07_23.ptl,abdomen_with_normalization_03_07_23.ptl,abdomen_stage2_12_02_2022.ptl,2.2.1,"77, 101 - 461, 551",http://137.184.182.201:5005/images/session/fullImage-2023-03-15-16-06-32.657-fullbd66cdc5eec539ec-2-11.jpg,http://137.184.182.201:5005/images/session/image-2023-03-15-16-06-32.497-bd66cdc5eec539ec-2-11.jpg,0.92,Yes,Fresh,39.32646684,-76.62216486,Baltimore,V015,h,bd66cdc5eec539ec:240e2785-234f-4816-98d6-cd514f60791c,2:11,Pyrethroid Spray Catch (PSC),2023-03-15T16:06:32.765Z,,False,Parthvi,Test Stephensi,2023-03-15T16:06:32.765Z,Parthvi_USA_Maryland_1678732353598&&13-03-2023&&PM_JHU_009
Parthvi_USA_Maryland_1678732353598,13/03/2023,PM_JHU_011,Anopheles funestus,Male,,Anopheles funestus,Male,,,USA,Maryland,Baltimore,"[0.9748054,0.005991123,0.018588511,0.00038163678,0.00023338913]",0.9748054,[],,[],,"[0.05457526,0.94542474]",0.94542474,species_with_normalization_03_07_23.ptl,sex_with_normalization_03_07_23.ptl,abdomen_with_normalization_03_07_23.ptl,abdomen_stage2_12_02_2022.ptl,2.2.1,"67, 87 - 406, 498",http://137.184.182.201:5005/images/session/fullImage-2023-03-15-16-06-32.669-fullbd66cdc5eec539ec-2-13.jpg,http://137.184.182.201:5005/images/session/image-2023-03-15-16-06-32.511-bd66cdc5eec539ec-2-13.jpg,0.87,Yes,Fresh,39.32646684,-76.62216486,Baltimore,V015,h,bd66cdc5eec539ec:240e2785-234f-4816-98d6-cd514f60791c,2:13,Pyrethroid Spray Catch (PSC),2023-03-15T16:06:32.774Z,,False,Parthvi,Test Stephensi,2023-03-15T16:06:32.774Z,Parthvi_USA_Maryland_1678732353598&&13-03-2023&&PM_JHU_011
Parthvi_USA_Maryland_1678732353598,13/03/2023,PM_JHU_024,Anopheles funestus,Male,,Anopheles funestus,Male,,,USA,Maryland,Baltimore,"[0.99463886,0.0009498407,0.0034367961,0.0005918037,0.00038270876]",0.99463886,[],,[],,"[0.123731196,0.8762688]",0.8762688,species_with_normalization_03_07_23.ptl,sex_with_normalization_03_07_23.ptl,abdomen_with_normalization_03_07_23.ptl,abdomen_stage2_12_02_2022.ptl,2.2.1,"-2, 5 - 271, 546",http://137.184.182.201:5005/images/session/fullImage-2023-03-15-16-06-32.698-fullbd66cdc5eec539ec-2-26.jpg,http://137.184.182.201:5005/images/session/image-2023-03-15-16-06-32.549-bd66cdc5eec539ec-2-26.jpg,0.76,Yes,Fresh,39.32646684,-76.62216486,Baltimore,V015,h,bd66cdc5eec539ec:240e2785-234f-4816-98d6-cd514f60791c,2:26,Pyrethroid Spray Catch (PSC),2023-03-15T16:06:32.871Z,,False,Parthvi,Test Stephensi,2023-03-15T16:06:32.871Z,Parthvi_USA_Maryland_1678732353598&&13-03-2023&&PM_JHU_024
Parthvi_USA_Maryland_1678732353598,13/03/2023,PM_JHU_025,Anopheles funestus,Male,,Anopheles funestus,Male,,,USA,Maryland,Baltimore,"[0.95351857,0.0018600449,0.044187583,0.00021329883,0.00022034624]",0.95351857,[],,[],,"[0.054211956,0.945788]",0.945788,species_with_normalization_03_07_23.ptl,sex_with_normalization_03_07_23.ptl,abdomen_with_normalization_03_07_23.ptl,abdomen_stage2_12_02_2022.ptl,2.2.1,"4, 35 - 455, 607",http://137.184.182.201:5005/images/session/fullImage-2023-03-15-16-06-32.884-fullbd66cdc5eec539ec-2-27.jpg,http://137.184.182.201:5005/images/session/image-2023-03-15-16-06-32.577-bd66cdc5eec539ec-2-27.jpg,0.89,Yes,Fresh,39.32646684,-76.62216486,Baltimore,V015,h,bd66cdc5eec539ec:240e2785-234f-4816-98d6-cd514f60791c,2:27,Pyrethroid Spray Catch (PSC),2023-03-15T16:06:32.996Z,,False,Parthvi,Test Stephensi,2023-03-15T16:06:32.996Z,Parthvi_USA_Maryland_1678732353598&&13-03-2023&&PM_JHU_025
